"郵便番号","市区町村","町名","NURO 光","NURO 光 for マンション","NURO 光 10G","NURO 光 10Gs・6Gs"
"〒426-0202","藤枝市","上藪田","提供エリア内です (要確認)","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません"
"〒426-0204","藤枝市","時ケ谷","提供エリア内です (要確認)","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません"
"〒427-0024","島田市","横井３丁目","提供エリア内です (要確認)","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません"
"〒427-0033","島田市","相賀","提供エリア内です (要確認)","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません"
"〒430-0813","浜松市南区","芳川町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒430-0815","浜松市南区","都盛町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","提供エリア内です (要確認)"
"〒430-0816","浜松市南区","参野町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","提供エリア内です (要確認)"
"〒430-0842","浜松市南区","大柳町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","提供エリア内です (要確認)"
"〒430-0843","浜松市南区","福塚町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","提供エリア内です (要確認)"
"〒430-0844","浜松市南区","江之島町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","提供エリア内です (要確認)"
"〒431-0201","浜松市西区","篠原町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒431-0203","浜松市西区","馬郡町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒431-0212","浜松市西区","舞阪町長十新田","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒431-1102","浜松市西区","大山町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒431-1103","浜松市西区","湖東町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒431-1304","浜松市北区","細江町中川","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒431-3103","浜松市東区","常光町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒432-8001","浜松市西区","西山町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒432-8002","浜松市中区","富塚町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒432-8067","浜松市西区","西鴨江町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒432-8068","浜松市西区","大平台１丁目","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒433-8101","浜松市北区","三幸町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒433-8108","浜松市北区","根洗町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒434-0002","浜松市浜北区","尾野","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒434-0003","浜松市浜北区","新原","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒434-0004","浜松市浜北区","宮口","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒434-0012","浜松市浜北区","中瀬","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒434-0015","浜松市浜北区","於呂","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0001","浜松市東区","上石田町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0002","浜松市東区","白鳥町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0013","浜松市東区","天龍川町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0027","浜松市南区","下飯田町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0028","浜松市南区","飯田町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0031","浜松市東区","長鶴町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0033","浜松市南区","石原町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0037","浜松市南区","青屋町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0042","浜松市東区","篠ケ瀬町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0051","浜松市東区","市野町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒435-0052","浜松市東区","天王町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0011","掛川市","満水","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0081","掛川市","初馬","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0083","掛川市","薗ケ谷","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0084","掛川市","逆川","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0112","掛川市","細谷","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0113","掛川市","各和","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0221","掛川市","上垂木","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0222","掛川市","下垂木","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0224","掛川市","富部","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0225","掛川市","家代","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0342","掛川市","上西郷","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒436-0343","掛川市","五明","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0011","袋井市","村松","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0026","袋井市","袋井","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0044","袋井市","松袋井","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0051","袋井市","深見","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0052","袋井市","太田","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0057","袋井市","横井","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0061","袋井市","久能","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0066","袋井市","山科","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0123","袋井市","下山梨１丁目","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0123","袋井市","下山梨","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-0123","袋井市","下山梨２丁目","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-1101","袋井市","浅羽","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-1121","袋井市","諸井","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-1211","磐田市","大原","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒437-1312","袋井市","岡崎","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0002","磐田市","大久保","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0011","磐田市","笠梅","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0012","磐田市","向笠新屋","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0013","磐田市","向笠竹之内","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0014","磐田市","向笠西","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0015","磐田市","篠原","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0041","磐田市","西之島","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0043","磐田市","大原","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0052","磐田市","下大之郷","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付梅屋町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付地脇町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付新通町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付清水町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付住吉町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付西坂町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付中川町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付天王町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付河原町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付加茂川通","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付一番町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付北見町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付宿町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付幸町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付権現町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付東大久保","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付元宮町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付富士見町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付元天神町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付馬場町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付二番町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付東坂町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付元倉町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0086","磐田市","見付美登里町","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0801","磐田市","高見丘","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0802","磐田市","東原","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒438-0806","磐田市","東名","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
"〒439-0037","菊川市","西方","提供エリア内です (要確認)","提供エリア内です (要確認)","お申込みいただけません","お申込みいただけません"
